Unnamed: 0.1,Unnamed: 0,produitID,name,prix,link,imgCover,REFERENCE,description,techniqueDetails,EAN_x,PRIX TARIF N_x,EAN_y,PRIX TARIF N_y,BRAND
193,193,5577,Lame oscillante à segment WOOD-METAL ACZ85ECHCS 2608661643,"32,56",https://www.prolians.fr/lame-oscillante-a-segment-wood-metal-acz85echcs-2608661643-bosch45735990.html,"https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/4/5/45735990_0_20250412041341_1.jpg,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/4/5/45735990_1_20250412041342_1.jpg",2608661643,"

            Description du produit 

            La lame Starlock ACZ 85 EC est conçue pour des coupes précises dans le bois. Fabriquée en acier à haute teneur en carbone (HCS), elle est idéale pour cette tâche. Son système de fixation assure un transfert de puissance optimal de la machine à l’accessoire, garantissant des performances efficaces et précises. 
",,3165140492461.0,"19,88",3165140492461.0,"19,88",BOSCH
194,194,5578,Meuleuse d'angle filaire 2800W GWS30-230 PB,"329,00",https://www.prolians.fr/meuleuse-d-angle-filaire-2800w-gws30-230-pb-bosch69263232.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/9/69263232_0_20250419101612_1.jpg,06018G1100,"

            Description du produit 

La meuleuse angulaire GWS 30-230 PB Professional offre une puissance exceptionnelle avec son moteur sans charbon de 2 800 W, garantissant un enlèvement de matière optimal et des performances durables. Conçue pour les travaux exigeants, elle réduit l’usure et les arrêts grâce à l’absence de charbons. Pour la sécurité, elle est équipée du PROtection switch, du KickBack Control et d’un frein moteur pour un arrêt rapide du disque. Le système Vibration Control et l’amortissement amélioré des vibrations assurent un confort d’utilisation accru, même pour des tâches intensives. 
",,4059952609102.0,405,4059952609102.0,405,BOSCH
195,195,5579,Meuleuse d'angle sans fil GWS 18V-15 C solo L-BOXX,"299,00",https://www.prolians.fr/meuleuse-d-angle-sans-fil-gws-18v-15-c-solo-l-boxx-bosch66670368.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/6/66670368_0_20250412075539_1.jpg,06019H6000,"

            Description du produit 

            Cette meuleuse angulaire sans-fil amène une gain de 50 % en rapidité et en enlèvement de métal grâce à la nouvelle technologie BITURBO Brushless.Elle est aussi performante qu’un modèle filaire de 1 500 W.Cette meuleuse dispose du système KickBack Control innovant basé sur capteur, du système Drop Control et d'un freinage intelligent.Livrée en coffret L-BOXX sans batterie ni chargeur 
",,3165140964555.0,339,3165140964555.0,339,BOSCH
196,196,5580,Scie sabre filaire GSA 1300 PCE coffret standard,"249,00",https://www.prolians.fr/scie-sabre-filaire-gsa-1300-pce-coffret-standard-bosch51636988.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/5/1/51636988_0_20250419050311_1.jpg,060164E200,"

            Description du produit 

Vibration les plus réduites de sa catégorie.  Changement de lame sans clé à une main SDS Bosch - Variateur électronique - Profondeur de course dans le bois : 230 mm, dans les profilés et les tubes métalliques : 20 mm Coffret 
",,3165140578288.0,289,3165140578288.0,289,BOSCH
197,197,5581,Niveau digital GIM 60 avec 2 fioles 60 cm avec 4 piles LR6 et housse,"145,00",https://www.prolians.fr/niveau-digital-gim-60-avec-2-fioles-60-cm-avec-4-piles-lr6-et-housse-bosch59431544.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/5/9/59431544_0_20250419063109_1.jpg,0601076700,"

            Description du produit 

            Ce modèle permet une mesure avec précision des inclinaisons en degrés, % ou mm/m grâce à des flèches indiquant l’écart par rapport à l’horizontale et par rapport à la verticale. 
",,3165140803229.0,149,3165140803229.0,149,BOSCH
198,198,5582,Scie circulaire filaire GKS 85G L-boxx,"381,00",https://www.prolians.fr/scie-circulaire-filaire-gks-85g-l-boxx-bosch51636899.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/5/1/51636899_0_20250412044416_1.jpg,060157A901,"

            Description du produit 

            Avec sa puissance très confortable et ses rails de guidage, la GKS 85 G Professional est une alliée idéale pour la réalisation de découpes guidées précises. Le moteur ultraperformant de 2200W permet une capacité de coupe de 85 mm et fait de l’outil un excellent choix pour les travaux difficiles. Les résultats de sciage sont très précis grâce à la compatibilité avec le système de rails de guidage Bosch. La GKS 85 G Professional assure en permanence une bonne vision du tracé grâce à un déflecteur de copeaux optimisé et une soufflerie turbo.La scie circulaire ne recule devant aucun matériau: ni le bois massif, ni les produits dérivés (OSB, contreplaqué ou MDF). Elle est compatible avec le système de rails de guidage Bosch et avec les systèmes de rails de guidage des marques Mafell, Festool et Makita.La GKS 85 G Professional est équipée d’un système de blocage de broche, d’une semelle en aluminium moulé sous pression, d’un adaptateur d’aspiration et d’un système de démarrage progressif.L-BOXX 
",,3165140607919.0,415,3165140607919.0,415,BOSCH
199,199,5583,Lame de scie circulaire GKM18 STANDARD Acier - 136 mm,"81,82",https://www.prolians.fr/lame-de-scie-circulaire-gkm18-standard-acier-136-mm-bosch69129900.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/9/69129900_0_20250419100844_1.jpg,2608837746,"

            Description du produit 

            La lame de scie circulaire Standard for Stainless Steel maximise l'autonomie de la batterie scies à métaux sans fil et portativesLe trait de coupe extra-fin réduit la consommation d'énergieCoupes nettes et précises grâce aux dents en carbure de haute qualitéL'alésage fonctionne avec ou sans bagues de réduction pour s'adapter à différentes tailles. 
",,3165140958684.0,"55,88",3165140958684.0,"55,88",BOSCH
200,200,5584,FORET BÉTON SDS MAX 8X EXPERT,"93,61",https://www.prolians.fr/foret-beton-sds-max-8x-expert-boschp77fzsl.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/p/7/p77fzsl_0_20250419132212_1.jpg,-,"

            Description du produit 

            Longue durée de vie pour le perçage dans le béton armé.Tête de foret exceptionnellement résistante avec la technologie Bosch Carbide Technology.Perçage du béton armé avec une tête entièrement en carbure à 4 taillants.Convient à tous les marteaux burineurs SDS max. 
",,,,,,BOSCH
201,201,5585,Meule à tronçonner 125 mm X-Lock Expert Inox/Métal- Épaisseur 1 mm,"3,27",https://www.prolians.fr/meule-a-tronconner-125-mm-x-lock-expert-inox-metal-epaisseur-1-mm-bosch65378841.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/5/65378841_0_20250412072137_1.jpg,2608619264,"

            Description du produit 

            Le disque à tronçonner X-Lock Expert pour inox et métal est conçu pour les petites meuleuses angulaires. Fabriqué en oxyde d’aluminium de qualité premium, il inclut des enduits et additifs fonctionnels réduisant la chaleur lors de la coupe. Il est exempt de charges ferreuses, sulfureuses et chlorées, et se fixe facilement grâce au système X-LOCK, le plus rapide du marché. Il est également compatible avec les meuleuses à écrous et filetages. 
",,3165140947541.0,"1,93",3165140947541.0,"1,93",BOSCH
202,202,5586,Télémètre laser GLM 100-25 C,"263,00",https://www.prolians.fr/telemetre-laser-glm-100-25-c-bosch68928583.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/8/68928583_0_20250412090248_1.jpg,0601072Y00,"

            Description du produit 

            Il possède un viseur numérique avec fonction zoom pour des mesures précises jusqu’à 100 mètres de distance. L’image de la caméra et les valeurs de mesure sont bien visibles sur le grand écran couleur IPS de 2,8"" à contraste élevé et à rotation automatique pour passer d’un affichage vertical (portrait) à un affichage horizontal (paysage). À des fins d’archivage, les résultats de mesure peuvent être transférés via Bluetooth vers l’application MeasureOn. 
",,4059952614298.0,279,4059952614298.0,279,BOSCH
203,203,5587,Set 4 lames oscillantes/plongeantes carreleur,"97,29",https://www.prolians.fr/set-4-lames-oscillantes-plongeantes-carreleur-bosch45735710.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/4/5/45735710_0_20250412041336_1.jpg,2608661695,"

            Description du produit 

            Set de carrelage de 4 pièces pour diverses applications de carrelage 4 accessoires Starlock pour le ponçage, le fraisage, , le raclage et la coupe plongeante. Système de fixation Starlock « Snap-In » pour un changement rapide de lame en 3 secondes. 
",,3165140555210.0,"74,06",3165140555210.0,"74,06",BOSCH
204,204,5588,"Adaptateur d’emmanchement SDS-plus pour mandrin 1/2""-20 UNF","46,63",https://www.prolians.fr/adaptateur-d-emmanchement-sds-plus-pour-mandrin-1-2-20-unf-bosch17308440.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/1/7/17308440_0_20250412011517_1.jpg,1617000132,"

            Description du produit 

            Le porte-outils pour mandrin de perçage connecte des mandrins 1/2""-20 UNF à des marteaux SDS plus    
",,3165140012584.0,"25,35",3165140012584.0,"25,35",BOSCH
205,205,5589,Burin SDS-PLUS carrelage 40x260 mm,"56,38",https://www.prolians.fr/burin-sds-plus-carrelage-40x260-mm-bosch27056849.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/2/7/27056849_0_20250412030536_1.jpg,2608690091,"

            Description du produit 

            Burin « carrelages » SDS-plus 260 x 40 mm; Burin « carrelages », coudé, auto-affûtant, Long Life avec 30 % de capacité d’enlèvement en plus 
",,3165140328012.0,"29,8",3165140328012.0,"29,8",BOSCH
206,206,5590,Scie sabre sans fil GSA 12V-14 Click&GO solo L-BOXX,"139,00",https://www.prolians.fr/scie-sabre-sans-fil-gsa-12v-14-click-go-solo-l-boxx-bosch58719072.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/5/8/58719072_0_20250419062434_1.jpg,060164L905,"

            Description du produit 

            La plus compacte des scies universelles professionnelles. La scie la plus compacte de sa catégorie pour une maniabilité parfaite et de nombreuses possibilités d’utilisation dans le bois, le métal et le plastique. Ergonomie excellente : poignée fine et faible poids (1,2 kg seulement) pour un confort de travail maximal. Témoin de niveau de charge pratique : indique à tout moment les réserves d’énergie restantesL-BOXX 
",,3165140773232.0,169,3165140773232.0,169,BOSCH
207,207,5591,Scie sauteuse filaire GST 150 BCE L-boxx,"219,00",https://www.prolians.fr/scie-sauteuse-filaire-gst-150-bce-l-boxx-bosch52801036.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/5/2/52801036_0_20250412044818_1.jpg,0601513003,"

            Description du produit 

            La scie sauteuse GST 150 BCE Professional est un outil filaire robuste, idéal pour les applications exigeantes. Dotée d’une poignée étrier avec gâchette de vitesse, elle offre une maîtrise optimale et un maniement facile. Sa plaque de base extrêmement résistante à la déformation garantit une grande fiabilité même sous de fortes contraintes. Avec son moteur puissant de 780 W et la fonction Constant Speed, elle assure des coupes précises et performantes, y compris dans des matériaux durs comme les poutres épaisses. Compatible avec le système d’aspiration Click & Clean Bosch, elle est conçue pour couper du bois massif, des panneaux agglomérés et des bois composites. Ses fonctionnalités incluent des coupes biaises, une soufflerie, une action orbitale, un changement de lame SDS sans clé et une présélection de vitesse, en faisant un outil polyvalent et performant.Livrée avec : - 1 lame de scie T 144 D (2 609 991 659) - Pare-éclats (2 601 016 096) - Kit d'aspiration (2 605 510 294) - Adaptateur anti-adhésif (2 601 099 183) - Buse d’aspiration (2 605 730 055) - Protège-lame (2 605 510 293) - L-Boxx 
",,3165140618908.0,265,3165140618908.0,265,BOSCH
208,208,5592,Cellule de détection pour laser LR 7,"190,94",https://www.prolians.fr/cellule-de-detection-pour-laser-lr-7-bosch66673006.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/6/66673006_0_20250419083530_1.jpg,0601069J00,"

            Description du produit 

            Récepteur de laser qui permet de détecter les lignes laser vertes et rouges avecune zone de réception de 8 cm pour une détection rapide de la ligne lase. Il possède un signal d’alignement optique (écran et LED) et sonore, pour travailler dans toutes les conditions de visibilité. 
",,3165140835572.0,120,3165140835572.0,120,BOSCH
209,209,5593,Burins SDS+ (pointu-plat-carrel) auto affutant (lot 3),"97,56",https://www.prolians.fr/burins-sds-pointu-plat-carrel-auto-affutant-lot-3-bosch27046711.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/2/7/27046711_0_20250412030534_1.jpg,2607019159,"

            Description du produit 

            Conçus pour répondre aux exigences de matériaux spécifiques, pour un taux d’enlèvement élevé et un blocage réduit.Burin plat et cannelures puissantes pour fissures latérales et verticales, burin pointu courbé pour enlèvement matière. 
",,3165140334488.0,"58,86",3165140334488.0,"58,86",BOSCH
210,210,5594,Burin plat SDS-max largeur 25x600 mm standard,"40,37",https://www.prolians.fr/burin-plat-sds-max-largeur-25x600-mm-standard-bosch17287133.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/1/7/17287133_0_20250412011511_1.jpg,1618600203,"

            Description du produit 

            Burin plat SDS max assurant un burinage efficace dans le béton et la brique pour différentes applications de démolition.Enlèvement de la matière sur les applications légères rendu possible grâce à l’arête de coupe plate.Convient à tous les marteaux burineurs SDS max. 
",,3165140022132.0,"29,19",3165140022132.0,"29,19",BOSCH
211,211,5595,Marteau piqueur filaire SDS Max GSH 7 VC,"751,00",https://www.prolians.fr/marteau-piqueur-filaire-sds-max-gsh-7-vc-bosch55558477.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/5/5/55558477_0_20250419053947_1.jpg,0611322000,"

            Description du produit 

            Idéal pour un burinage prolongé à l’horizontale.   Rapport poids-performances parfait : faible poids et puissance de frappe suffisante pour tous les matériaux, même les plus durs. Faibles vibrations grâce au mécanisme de frappe à vibrations réduites et aux poignées principale et supplémentaire découplées. Grande durée de vie grâce à la robustesse des composants métalliques.  Tube de graisse Chiffon 1 burin pointu, SDS-max, RTec Speed, 400 mm Coffret de transport. pièce de rechange 
",,3165140730587.0,889,3165140730587.0,889,BOSCH
